ID,Aboutus,Aboutus_Duration,Item_page,Item_page_Duration,Checkout_page,Checkout_page_Duration,Bounce_Rates,Exit_Rates,Page_Values,Remarkable_Day,Month,Operating_Systems,Browser,Province,TrafficType,VisitorType,Weekend,Income
5290,1,0,5,166.3333333,38,1869.45119,0.004545455,0.010037879,0,0,Dec,Android,4,8,2,New_Visitor,no,1
5291,0,0,0,0,2,35.5,0,0.1,0,0,Dec,Android,6,1,11,Returning_Visitor,1,0
5292,0,0,9,303.8666667,72,3752.66697,0.007042254,0.007280349,0,0,Nov,Windows,1,1,3,Returning_Visitor,no,0
5293,0,0,4,80,79,3855.2,0.012345679,0.028765432,0,0.6,May,iOS,2,3,4,Returning_Visitor,no,0
5294,2,111.5,5,423.5,6,91.5,0.05,0.055555556,0,0.2,May,Android,2,4,6,Returning_Visitor,no,0
5295,0,0,0,0,22,892,0,0.00952381,10.51809524,0,May,Android,2,7,4,Returning_Visitor,1,1
5296,0,0,13,340.5916667,43,863.3468254,0,0.006730769,40.01028435,0,Nov,Android,2,4,1,Returning_Visitor,no,1
5297,0,0,2,101.5,26,572.8809524,0,0.007692308,0,0,May,Android,4,3,2,New_Visitor,1,0
5298,0,0,0,0,6,95.5,0,0.033333333,0,0,Mar,Android,2,7,13,Returning_Visitor,1,0
5299,0,0,1,14,50,1317.795833,0.01,0.021469506,0,0,Nov,iOS,2,4,1,Returning_Visitor,1,0
5300,1,70.5,1,5,125,3507.010877,0.005645161,0.013874153,0,0,Nov,Ubuntu,1,4,2,Returning_Visitor,no,0
5301,0,0,0,0,6,316.25,0,0.033333333,0,0,Dec,iOS,13,9,20,Returning_Visitor,no,0
5302,0,0,0,0,59,1560.601163,0.005172414,0.010673235,0,0,Mar,Windows,1,1,2,Returning_Visitor,no,0
5303,0,0,0,0,35,586.375,0.018285714,0.053714286,0,0,Nov,Android,4,1,3,Returning_Visitor,no,0
5304,0,0,0,0,4,58.5,0,0.05,0,0,Nov,Android,2,7,1,Returning_Visitor,no,0
5305,0,0,0,0,1,0,0.2,0.2,0,0,Oct,Windows,1,8,1,Returning_Visitor,1,0
5306,2,759,14,352.1071429,64,3660.342875,0.014155251,0.023835616,9.641067457,0,Nov,iOS,2,3,2,Returning_Visitor,1,1
5307,5,608.45,10,549,213,9151.494242,0.003111111,0.013391698,2.568483894,0,Oct,Android,2,1,2,Returning_Visitor,no,1
5308,0,0,1,19,13,748.6666667,0,0.020512821,0,0,Mar,Windows,2,6,3,Returning_Visitor,no,0
5309,0,0,9,208.4,13,177.7333333,0,0.03125,0,0,May,Windows,1,8,4,Returning_Visitor,no,0
5310,0,0,1,7,26,933.3333333,0.008,0.028,1.84752,0,May,Android,2,1,13,Returning_Visitor,no,0
5311,0,0,0,0,1,0,0.2,0.2,0,0.8,Feb,Android,2,2,1,Returning_Visitor,1,0
5312,0,0,4,99.5,9,139.5,0,0.017222222,0,0,Dec,Android,2,3,8,New_Visitor,no,0
5313,0,0,1,156.2,3,50.4,0,0,92.97624144,0,Oct,Android,2,7,2,Returning_Visitor,1,1
5314,0,0,0,0,122,1945.321429,0.018032787,0.033333333,0,1,May,Android,6,1,6,Returning_Visitor,1,0
5315,0,0,4,20,57,1008.916667,0.003508772,0.029239766,5.304,0,May,Android,5,2,6,Returning_Visitor,1,0
5316,0,0,0,0,1,0,0.2,0.2,0,0,Mar,Android,2,1,1,Returning_Visitor,no,0
5317,0,0,0,0,5,465.5,0.12,0.16,0,0,May,Windows,1,4,3,Returning_Visitor,no,0
5318,0,0,5,87.8,38,842.4235931,0,0.011382114,52.28594057,0,Oct,Windows,1,1,2,Returning_Visitor,1,1
5319,3,68.2,3,92.3,4,81.7,0,0.03125,0,0,Jul,Windows,2,1,4,Returning_Visitor,no,0
5320,0,0,4,43.5,39,930.3,0.001190476,0.010997732,0,0,Mar,Ubuntu,5,1,3,Returning_Visitor,1,0
5321,1,0,0,0,1,44,0,0.1,0,0,Mar,Android,2,6,2,Returning_Visitor,1,0
5322,0,0,0,0,4,145.2,0,0.025,0,0,Aug,Android,4,7,2,Returning_Visitor,no,0
5323,0,0,4,34.93333333,2,22.8,0,0.028571429,0,0,Oct,Android,2,4,2,New_Visitor,no,0
5324,0,0,3,93.5,8,170.25,0,0.02,0,0,Nov,Android,2,3,2,Returning_Visitor,no,0
5325,4,48,1,143,16,333.75,0,0.003333333,0,0,Mar,Windows,1,1,2,New_Visitor,no,0
5326,2,286.6666667,4,507.3333333,114,3616.008121,0.004093567,0.013535432,0,0,Dec,iOS,2,9,1,Returning_Visitor,no,0
5327,1,0,0,0,13,1297.25,0.028571429,0.064285714,0,0,Dec,Windows,8,3,1,Returning_Visitor,1,0
5328,0,0,0,0,1,0,0.2,0.2,0,0,May,Windows,1,3,15,Returning_Visitor,no,0
5329,0,0,0,0,47,778.7619048,0.042553191,0.051999065,0,0,May,iOS,2,6,15,Returning_Visitor,1,0
5330,0,0,0,0,45,1970,0.019259259,0.037925926,0,0,June,Ubuntu,1,3,3,Returning_Visitor,no,0
5331,0,0,2,68.33333333,38,1370.038095,0,0.004444444,0,0,Nov,iOS,2,4,2,Returning_Visitor,1,0
5332,2,84,5,74.25,37,1599.083333,0,0.006578947,0,0,Mar,Android,2,4,1,Returning_Visitor,no,0
5333,4,116,5,69.5,84,2839.75,0,0.006593407,6.281494505,0,May,Android,4,9,2,New_Visitor,no,0
5334,0,0,3,74,8,129,0.033333333,0.072222222,0,0,May,iOS,2,3,3,Returning_Visitor,no,0
5335,0,0,3,136.5,10,412.0833333,0,0.016666667,0,0,Dec,iOS,3,3,2,New_Visitor,no,0
5336,0,0,1,38,16,727.7142857,0.038888889,0.045198413,18.66333333,0,May,iOS,2,4,4,Returning_Visitor,1,0
5337,0,0,1,43,26,834.3611111,0.016,0.019666667,25.21523293,0,Dec,Windows,1,1,10,Returning_Visitor,1,0
5338,3,25.5,7,624.2,52,1887.158242,0.003508772,0.011497494,64.08126316,0,May,Android,2,2,4,Returning_Visitor,no,0
5339,0,0,1,34.5,22,279.8333333,0.008695652,0.013043478,0,0,Nov,Android,2,1,2,Other,no,0
5340,1,99.8,10,1427.025,26,1446.520523,0.019362745,0.025837468,10.59553121,0,Aug,Windows,1,1,4,Returning_Visitor,no,0
5341,0,0,9,306.46,40,550.7095238,0,0.00952381,0,0,Sep,Android,2,1,2,Returning_Visitor,no,0
5342,0,0,0,0,3,47.5,0,0.022222222,0,0,May,Android,4,9,3,Returning_Visitor,no,0
5343,0,0,3,99,37,2419.133333,0.007894737,0.023245614,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
5344,0,0,0,0,4,738,0.1,0.15,0,0,Mar,Android,5,4,2,Returning_Visitor,1,0
5345,0,0,0,0,14,253.1666667,0.014285714,0.04047619,0,0.6,May,iOS,2,8,13,Returning_Visitor,no,0
5346,3,96.5,0,0,76,1966.092332,0.007876231,0.014700317,0,0,Dec,iOS,2,1,2,Returning_Visitor,no,1
5347,0,0,0,0,9,125.25,0,0.033333333,0,0,Nov,Android,10,4,3,Returning_Visitor,1,0
5348,0,0,0,0,8,1231.791667,0.0825,0.080555556,0,0,Dec,iOS,2,1,3,Returning_Visitor,no,0
5349,0,0,0,0,7,48,0.114285714,0.157142857,0,0.4,May,Windows,1,6,3,Returning_Visitor,no,0
5350,3,34.3,0,0,137,4045.726634,0.009993099,0.021710569,0,0,Nov,Windows,2,1,2,Returning_Visitor,no,0
5351,0,0,0,0,1,0,0.2,0.2,0,0,Mar,iOS,2,3,1,Returning_Visitor,no,0
5352,0,0,0,0,8,41.13333333,0.025,0.0625,0,0,Jul,Android,2,9,1,Returning_Visitor,no,0
5353,0,0,5,73.75,131,2244.616667,0.005343511,0.017506361,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
5354,0,0,2,27.2,47,1299.833333,0.008333333,0.032638889,0,0,Oct,Android,2,3,1,Returning_Visitor,no,0
5355,0,0,0,0,15,147.5833333,0.014285714,0.028571429,0,0,Nov,iOS,2,7,3,Returning_Visitor,no,0
5356,0,0,5,200.8333333,44,1909.080556,0.004761905,0.018253968,0,0,Dec,Windows,8,1,10,Returning_Visitor,no,0
5357,0,0,1,15,18,343.8333333,0,0.0125,38.3399435,0,Dec,Android,13,9,20,New_Visitor,no,1
5358,0,0,0,0,4,0,0.2,0.2,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
5359,0,0,0,0,40,974.0833333,0.006837607,0.028205128,0,0,Nov,Android,2,1,3,Returning_Visitor,no,0
5360,0,0,0,0,1,0,0.2,0.2,0,0,May,iOS,2,4,2,Returning_Visitor,1,0
5361,0,0,1,69,8,423,0,0.025,28.05094335,0,Mar,Android,4,1,8,New_Visitor,no,1
5362,0,0,0,0,2,40.5,0,0.1,0,0,Dec,Windows,1,3,3,Other,no,0
5363,0,0,1,146,11,267.8333333,0.018181818,0.036363636,0,0,Mar,Windows,1,4,2,Returning_Visitor,1,0
5364,0,0,8,195.3166667,54,1063.95,0,0.019047619,54.24886418,0,Mar,Android,2,1,2,Returning_Visitor,no,0
5365,0,0,0,0,2,15,0,0.1,0,0,Dec,Android,2,9,1,Returning_Visitor,no,0
5366,0,0,1,9,46,4084.393939,0,0.001794872,0,0,Feb,Android,2,8,4,Returning_Visitor,no,0
5367,0,0,7,110.25,20,266.5833333,0.011111111,0.039753086,0,0,Mar,Android,2,1,2,Returning_Visitor,no,0
5368,0,0,0,0,1,0,0.2,0.2,0,0,June,Android,2,1,4,Returning_Visitor,no,0
5369,1,9,0,0,48,1512.75,0.004081633,0.033469388,0,0,Nov,Android,2,1,2,Returning_Visitor,no,1
5370,0,0,0,0,34,538.48,0,0.005882353,5.860439769,0,Sep,Android,2,7,2,Returning_Visitor,no,1
5371,2,148.1,2,178.3,39,2237.775,0.004761905,0.012857143,26.41021956,0,Oct,Windows,1,3,2,Returning_Visitor,no,0
5372,0,0,1,60.75,13,355.1666667,0.015384615,0.056410256,0,0,Nov,iOS,2,3,3,Returning_Visitor,no,0
5373,0,0,2,21,25,278.1366667,0,0.007692308,77.4579855,0,Nov,Android,2,7,2,New_Visitor,no,0
5374,1,40.66666667,2,45.44444444,57,851.6426534,0,0.007923497,3.077836066,0,Mar,Android,4,3,1,Returning_Visitor,1,1
5375,0,0,3,124,0,0,0,0.033333333,0,0,Mar,iOS,2,6,3,Returning_Visitor,no,0
5376,1,35,2,27,19,461.05,0.016666667,0.026190476,16.33942857,0,Mar,iOS,2,1,1,Returning_Visitor,no,0
5377,0,0,1,125,24,677.3333333,0,0.032,0,0,Nov,iOS,2,8,1,Returning_Visitor,no,0
5378,0,0,0,0,24,806.125,0,0.016666667,0,0,Nov,Windows,1,6,3,Returning_Visitor,no,0
5379,0,0,5,318,36,1837.966667,0.032894737,0.044423559,0,0.4,May,iOS,2,1,11,Returning_Visitor,no,0
5380,0,0,1,25.5,12,250.8333333,0,0.016666667,0,0,Mar,iOS,2,2,1,Returning_Visitor,1,0
5381,0,0,7,201.5,17,750.1666667,0,0.005555556,0,0,Mar,iOS,2,4,2,Returning_Visitor,no,0
5382,0,0,2,16.2,4,60.6,0.025,0.075,0,0,Sep,Android,4,1,3,Returning_Visitor,no,1
5383,1,0,1,21.25,23,1171.071429,0.007407407,0.039506173,11.07703164,0,Dec,Android,2,7,1,Returning_Visitor,no,0
5384,0,0,7,135.9166667,43,1719.416667,0.004347826,0.026231884,4.242688406,0,May,Windows,1,3,3,Returning_Visitor,1,0
5385,0,0,0,0,16,534.9166667,0,0.02125,0,0,May,Android,2,7,3,Returning_Visitor,no,0
5386,0,0,0,0,4,403,0.05,0.1,0,0,May,Windows,1,1,15,Returning_Visitor,1,0
5387,0,0,0,0,2,11,0,0.1,0,0,Nov,iOS,2,1,10,Returning_Visitor,no,0
5388,0,0,0,0,3,105,0,0.033333333,0,0,Dec,Android,2,2,6,Returning_Visitor,no,0
5389,2,174,0,0,105,5254.158333,0.001869159,0.017589264,0,0,Nov,Android,2,3,2,Returning_Visitor,no,0
5390,0,0,0,0,7,93.66666667,0.028571429,0.04,0,0,Mar,Windows,1,1,3,Returning_Visitor,no,0
5391,0,0,1,464,19,1834.083333,0.02,0.03125,0,0,Mar,Android,2,2,10,Returning_Visitor,no,0
5392,0,0,0,0,8,332,0,0.028571429,14.1273698,0,Nov,Windows,2,4,8,New_Visitor,1,1
5393,0,0,0,0,82,1661.133333,0.02,0.034479167,18.5845777,0,Dec,Ubuntu,1,1,2,Returning_Visitor,1,0
5394,0,0,0,0,16,650.8333333,0,0.019047619,13.99,0,May,Android,2,7,2,Returning_Visitor,no,1
5395,0,0,2,13.5,23,1580.166667,0.024,0.054666667,0,0.8,May,Android,2,1,2,Returning_Visitor,no,0
5396,0,0,3,42,10,706,0,0.011111111,0,0,May,Android,2,8,1,Returning_Visitor,1,0
5397,0,0,7,169.5,50,1557.916667,0.003773585,0.013207547,0,0,Dec,Windows,1,3,2,Returning_Visitor,no,0
5398,2,71,0,0,16,244,0,0.023529412,0,0,May,Android,2,1,4,Returning_Visitor,no,0
5399,3,47.75,1,11,25,1925.979167,0.023076923,0.056025641,0,0,Dec,Android,2,7,2,Returning_Visitor,no,0
5400,0,0,3,72.6,17,544.1,0,0.002,0,0,Sep,Android,2,9,2,New_Visitor,no,0
5401,0,0,4,118.4545455,112,7968.903361,0.003093259,0.036793698,0,0.8,May,Android,2,1,1,Returning_Visitor,no,0
5402,0,0,3,32,15,371.25,0,0.011764706,0,0,Nov,Windows,8,4,11,Returning_Visitor,no,0
5403,0,0,0,0,2,1121.5,0,0.1,0,0,Nov,macOS,2,4,3,Returning_Visitor,no,0
5404,0,0,0,0,5,135.75,0.04,0.053333333,0,0,Dec,Android,2,3,2,New_Visitor,no,0
5405,0,0,0,0,1,0,0.2,0.2,0,0,Dec,Android,2,8,3,Returning_Visitor,no,0
5406,0,0,0,0,13,472.9952381,0.015384615,0.030769231,0,0,May,Android,4,2,3,Returning_Visitor,1,0
5407,0,-1,0,-1,1,-1,0.2,0.2,0,0,Mar,iOS,2,3,3,Returning_Visitor,no,0
5408,0,0,0,0,3,19,0,0.066666667,0,0,Jul,Android,2,3,3,Returning_Visitor,no,0
5409,0,0,0,0,9,210.5,0.044444444,0.071111111,0,0.2,May,Android,5,1,3,Returning_Visitor,no,0
5410,7,360.1666667,14,184.1556741,127,3418.696975,0.003900709,0.013700977,2.136325585,0,Dec,iOS,2,4,2,Returning_Visitor,1,0
5411,1,34,1,90,57,1092.364286,0,0.006321839,19.11506897,0.6,May,Android,2,7,4,Returning_Visitor,no,1
5412,0,0,3,215.4,19,1221.7,0,0,0,0,June,Android,2,1,2,New_Visitor,no,0
5413,0,0,1,9,11,467,0,0.02,79.182,0,May,Android,4,1,1,Returning_Visitor,no,1
5414,0,0,9,867.922619,137,3909.36829,0,0.005055944,9.930187005,0,Mar,Android,2,6,2,Returning_Visitor,no,0
5415,1,27,4,166.5,21,452.8141026,0.044,0.047238095,0,0,May,iOS,2,4,3,Returning_Visitor,no,0
5416,0,0,1,77,9,312,0,0.044444444,0,0,Mar,Windows,1,3,3,New_Visitor,1,0
5417,0,0,0,0,1,0,0.2,0.2,0,0,Nov,Android,2,1,13,Returning_Visitor,no,0
5418,0,0,0,0,47,2032.272727,0.017021277,0.023877069,0,0,Nov,iOS,2,7,1,Returning_Visitor,1,0
5419,0,0,0,0,2,0,0.2,0.2,0,0,May,Android,2,2,3,Returning_Visitor,no,0
5420,1,28.5,7,113.75,15,1047,0.010526316,0.019298246,0,0,Dec,Windows,1,3,2,New_Visitor,no,1
5421,0,0,0,0,11,461,0.036363636,0.054545455,0,0,Dec,Android,2,5,6,Returning_Visitor,no,0
5422,0,0,0,0,29,1721.125,0.042528736,0.071264368,0,0.6,May,iOS,2,2,13,Returning_Visitor,no,0
5423,1,38.3,4,59.86,36,725.21,0.005,0.034166667,0,0,Oct,Android,2,9,2,Returning_Visitor,1,0
5424,0,0,4,101,14,797.3333333,0,0.003571429,0,0,May,iOS,2,4,4,Returning_Visitor,1,0
5425,0,0,1,27,17,1723,0,0.003921569,0,0,May,Android,5,9,4,New_Visitor,no,0
5426,0,0,0,0,3,69,0,0.066666667,0,1,May,iOS,2,1,20,Returning_Visitor,1,0
5427,0,0,0,0,8,244,0.025,0.075,0,0,Mar,iOS,2,1,3,Returning_Visitor,no,0
5428,4,148,3,72.5,24,377.5,0.006666667,0.02,0,0.6,May,Windows,1,1,3,Returning_Visitor,no,0
5429,0,0,5,51,10,116,0,0.016666667,0,0,Nov,Android,2,7,2,New_Visitor,no,0
5430,0,0,0,0,55,1119.543056,0.005454545,0.008870523,0,0,Nov,Windows,1,1,3,Returning_Visitor,no,0
5431,0,0,9,208.2666667,19,543.775,0,0.002380952,0,0,May,iOS,2,3,11,New_Visitor,1,0
5432,1,0,3,552.2,40,829.8,0.074418605,0.090697674,0,0,Nov,iOS,2,1,13,Returning_Visitor,no,0
5433,0,0,0,0,9,268.5,0.055555556,0.1,0,0.8,May,Android,2,1,6,Returning_Visitor,no,0
5434,0,0,0,0,14,628,0.014285714,0.042857143,0,0,May,Android,2,4,3,Returning_Visitor,no,0
5435,0,0,0,0,9,685,0,0.022222222,0,0,Mar,Android,2,7,1,Returning_Visitor,no,0
5436,3,158.5,5,122.1,167,8701.851617,0.002401067,0.012477354,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
5437,0,0,2,78.33333333,12,262.5,0.028571429,0.033333333,0,0,Mar,Windows,1,1,1,Returning_Visitor,no,0
5438,0,0,4,62.5,53,1840.369156,0.007407407,0.023148148,46.77831787,0,Dec,Windows,1,2,2,Returning_Visitor,no,1
5439,0,0,3,31.2,4,36.2,0.028571429,0.057142857,0,0,June,Android,2,3,2,Returning_Visitor,no,0
5440,0,0,3,97,15,482,0.0125,0.025,0,0,Mar,Android,2,6,1,Returning_Visitor,no,0
5441,0,0,0,0,24,431.2,0.0125,0.055555556,0,0,Sep,Windows,8,2,1,Returning_Visitor,no,0
5442,0,0,1,11.88888889,111,3510.879903,9.83E-05,0.009438427,12.01656549,0,Mar,iOS,2,5,2,Returning_Visitor,no,0
5443,6,205,6,162.7,52,2983.358135,0.010112994,0.017261259,17.4767153,0,Nov,iOS,2,4,2,Returning_Visitor,no,0
5444,0,0,0,0,9,166.12,0,0.022222222,0,0,Jul,Android,2,1,1,Returning_Visitor,no,0
5445,0,0,2,123,14,239,0,0.0125,0,0,Mar,Android,2,1,2,New_Visitor,1,0
5446,0,0,5,45,59,1100.475,0,0.008391881,24.7526533,0,Nov,Android,5,4,2,Returning_Visitor,1,1
5447,0,0,9,367,85,2387.990657,0,0.016080586,3.926014129,0,May,iOS,2,6,4,Returning_Visitor,1,1
5448,0,0,0,0,8,189.5,0.075,0.1,0,0,Dec,iOS,2,1,13,Returning_Visitor,no,0
5449,0,0,3,38.3,18,929.2,0,0.010884354,0,0,Jul,Android,2,5,2,Returning_Visitor,1,0
5450,0,0,4,82,23,570.5166667,0.007407407,0.024074074,0,0,Mar,Windows,2,7,8,Returning_Visitor,no,0
5451,0,0,0,0,3,0,0.2,0.2,0,0,May,Android,2,1,3,Returning_Visitor,no,0
5452,0,0,2,98,29,1407.375,0,0.006666667,39.59436227,0,Dec,Android,2,4,1,Returning_Visitor,1,1
5453,0,0,1,115,19,1383.191667,0.01,0.019166667,0,0,May,Windows,1,1,3,Returning_Visitor,no,0
5454,9,406.9166667,7,350.6,68,2435.74375,0.002564103,0.01555896,0,0,Dec,Windows,1,1,2,Returning_Visitor,no,0
5455,0,0,1,56.5,16,541.875,0,0.0125,15.14864831,0,Nov,Android,4,9,8,New_Visitor,no,1
5456,0,0,0,0,14,108,0,0.007142857,0,0,May,Android,2,1,19,Returning_Visitor,no,0
5457,0,0,0,0,5,0,0.2,0.2,0,0.6,May,iOS,2,8,13,Returning_Visitor,no,0
5458,1,25.5,5,148.5,36,2590.016667,0,0.020954545,19.29866138,0,Dec,Windows,1,1,1,Returning_Visitor,no,0
5459,0,0,11,289.6833333,41,678.4833333,0,0.032173913,13.57270341,0,Oct,Ubuntu,1,3,1,Returning_Visitor,no,1
5460,0,0,2,15,7,620.5,0.028571429,0.085714286,0,0,Nov,Android,2,1,3,Returning_Visitor,no,0
5461,0,0,5,613.5,470,14129.8808,0,0.00362107,13.38149414,0,Nov,Ubuntu,2,9,2,Returning_Visitor,1,1
5462,3,54,5,218.8333333,28,1430.854167,0.018823529,0.022957516,9.509492485,0,Dec,iOS,2,1,2,Returning_Visitor,1,0
5463,0,0,2,58.5,28,968.6666667,0.013793103,0.024712644,14.02863873,0,Nov,Android,5,1,3,Returning_Visitor,no,1
5464,0,0,0,0,5,136.6666667,0.02,0.12,0,0,Mar,iOS,2,1,10,Returning_Visitor,1,0
5465,0,0,0,0,8,144,0.025,0.045833333,0,0,Mar,iOS,2,7,3,Returning_Visitor,1,0
5466,0,0,0,0,9,120,0.022222222,0.066666667,0,0,May,Windows,1,1,4,Returning_Visitor,no,0
5467,0,0,4,97.8,53,1228.289524,0.02345679,0.042026749,0,0,Aug,Windows,1,2,3,Returning_Visitor,no,0
5468,3,522.1666667,14,564.9,134,3410.697592,0.001495726,0.002839575,0,0,Nov,iOS,2,1,2,Returning_Visitor,no,0
5469,0,0,0,0,11,831.9333333,0,0.02037037,0,0.8,May,iOS,2,6,14,Returning_Visitor,no,0
5470,3,57,0,0,31,4547.166667,0.012903226,0.039247312,8.682741935,0,Mar,Android,4,5,2,Returning_Visitor,no,0
5471,0,0,0,0,14,510.5,0,0.015384615,31.3094364,0,Mar,Android,2,1,2,New_Visitor,no,1
5472,2,23,3,137.5666667,22,739.0666667,0,0.024666667,13.67493333,0,May,iOS,6,4,6,Returning_Visitor,no,1
5473,0,0,11,449.75,52,1786.109649,0,0.017118644,40.65671234,0,Nov,Windows,1,1,2,Returning_Visitor,no,0
5474,0,0,1,22,2,5,0,0.066666667,0,0,May,Android,2,3,4,Returning_Visitor,no,0
5475,0,0,2,117.8,17,586.1,0,0.011111111,0,0,Aug,iOS,2,7,13,Returning_Visitor,no,0
5476,0,0,2,11,12,347,0,0.023076923,9.960923077,0,May,Windows,1,3,3,Returning_Visitor,1,1
5477,0,0,0,0,16,544.8333333,0.004761905,0.042857143,0,0,May,Windows,1,3,2,Returning_Visitor,1,0
5478,1,212.5,0,0,21,1198.75,0,0.003174603,0,0,Mar,Android,4,7,2,Returning_Visitor,no,0
5479,0,0,0,0,37,5208.65,0,0.01829932,0,0,Nov,Android,2,1,6,Returning_Visitor,no,0
5480,0,0,1,5,65,2498.833658,0.003174603,0.01005291,0,0,Dec,iOS,2,3,6,Returning_Visitor,1,0
5481,1,0,0,0,34,4566.238095,0.02047619,0.059220779,0,0.8,May,iOS,2,1,3,Returning_Visitor,no,0
5482,0,0,4,90.5,37,1873.166667,0,0.005555556,0,0,May,Android,2,5,2,New_Visitor,no,0
5483,0,0,2,47.5,23,472.4166667,0,0.032985131,0,0,Dec,Windows,1,1,3,Returning_Visitor,no,0
5484,0,0,0,0,2,12,0,0.1,0,0,Dec,iOS,2,3,13,Returning_Visitor,no,0
5485,0,0,0,0,80,801.802381,0,0.0035,0,0,Mar,Android,2,3,1,Returning_Visitor,no,0
5486,0,0,0,0,8,123,0,0.014285714,59.988,0,May,Android,2,1,2,New_Visitor,no,1
5487,2,27,4,314.0833333,130,6560.00754,0,0.006376263,0,0,Nov,Android,2,1,2,Returning_Visitor,no,0
5488,0,0,0,0,6,158.1666667,0,0.033333333,0,0,Feb,iOS,2,4,2,Returning_Visitor,no,0
5489,3,164.5,4,60.16666667,159,5608.913545,0.002453988,0.018075125,2.702517858,0,Dec,Android,2,3,1,Returning_Visitor,no,1
5490,0,0,4,61.5,40,1115.878205,0,0.003216374,0,0,May,iOS,2,1,11,New_Visitor,no,0
5491,0,0,0,0,7,289.5,0,0.014285714,0,0,Mar,Windows,1,1,1,Returning_Visitor,1,0
5492,0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,Android,2,7,3,Returning_Visitor,no,0
5493,4,112.6,0,0,93,2299.97,0.002777778,0.0109375,16.95907848,0,Aug,Android,2,1,4,Returning_Visitor,no,1
5494,0,0,0,0,17,399.5,0.017647059,0.047058824,0,0,Dec,Android,2,1,2,Returning_Visitor,no,0
5495,0,0,0,0,5,0,0.2,0.2,0,0,Jul,iOS,2,3,1,Returning_Visitor,1,0
5496,0,0,1,60.5,31,1574.375,0,0.022580645,0,0,Dec,Android,2,3,1,Returning_Visitor,no,0
5497,0,0,1,4,4,151,0,0.08,0,1,May,Android,2,3,1,Returning_Visitor,1,0
5498,0,0,1,19,40,1361.166667,0.005,0.0225,0,0,Mar,Ubuntu,1,2,3,Returning_Visitor,1,0
5499,0,0,2,202.8333333,11,613.8958333,0,0.030769231,3.728742569,0,Dec,Android,2,1,2,Returning_Visitor,no,0
5500,0,0,0,0,8,247.5,0,0.00952381,0,0,Nov,Android,2,9,2,New_Visitor,no,1
5501,2,71,6,465.8333333,26,1558,0.006666667,0.013333333,7.169617487,0,Mar,Android,2,1,1,Returning_Visitor,1,0
5502,1,1778,3,270,362,13259.29396,0.002883379,0.008837606,0,0,May,Android,2,1,19,Returning_Visitor,1,0
5503,0,0,3,84.5,6,53.375,0.05,0.035,0,0,Nov,Windows,1,3,10,Returning_Visitor,1,0
5504,10,505.1666667,5,107.6666667,281,14988.59151,0.008498915,0.029697173,0,0,Dec,Android,2,1,2,Returning_Visitor,no,0
5505,0,0,0,0,25,686.5,0.016,0.032,0,0,Dec,Android,2,7,1,Returning_Visitor,1,0
5506,0,0,0,0,19,950,0,0.011111111,0,0,May,Windows,1,1,2,Returning_Visitor,no,0
5507,0,0,2,6,37,501.7666667,0.01025641,0.020512821,0,0,Sep,Android,2,1,1,Returning_Visitor,no,0
5508,0,0,1,11,7,950,0.01875,0.020833333,0,0,May,iOS,2,2,3,Returning_Visitor,no,0
5509,1,189.4,4,20.06666667,10,297.1666667,0,0.028571429,0,0,Nov,Android,2,1,4,Returning_Visitor,no,0
5510,3,140.8333333,2,26,65,5478.530087,0.00952381,0.038958835,8.08875,0,May,Android,2,3,6,Returning_Visitor,no,0
5511,0,0,7,145,7,96,0,0.013333333,0,0,May,Android,2,1,4,New_Visitor,no,0
5512,2,231.6,4,23.375,35,996.1480769,0.006081081,0.041741742,0,0,Nov,Android,2,5,2,Returning_Visitor,1,0
5513,0,0,0,0,31,445.625,0.019354839,0.030322581,0,0,Nov,Android,2,2,3,Returning_Visitor,no,0
5514,0,0,0,0,15,225,0,0.026666667,0,0,May,Android,2,7,3,Returning_Visitor,no,0
5515,0,0,2,194.9,14,227.3333333,0,0.009183673,0,0,Nov,Windows,1,4,3,Returning_Visitor,no,1
5516,0,0,6,218.6666667,24,1737,0.006896552,0.015172414,23.51599702,0,Nov,Windows,1,6,10,Returning_Visitor,1,1
5517,2,211.6,6,82.01111111,162,6117.814359,0,0.003964551,22.36033441,0,Sep,Android,2,1,6,Returning_Visitor,no,0
5518,0,0,2,20,15,1839.25,0,0.004444444,0,0,Nov,Android,2,9,2,Returning_Visitor,no,0
5519,0,0,0,0,6,306.25,0.053571429,0.052592593,0,0,Nov,iOS,2,1,13,Returning_Visitor,no,0
5520,0,0,2,7,15,533.11,0.011111111,0.05,4.307627247,0,Nov,Android,2,1,3,Returning_Visitor,no,0
5521,3,1475.25,9,243.25,79,3497.214286,0.003448276,0.012643678,32.59864309,0,Dec,Android,2,2,2,Returning_Visitor,no,0
5522,3,106,5,243,22,1654.722222,0.028571429,0.028214286,31.178125,0,May,Ubuntu,2,1,1,Returning_Visitor,no,0
5523,0,0,1,9,10,219.5,0,0.027272727,0,0,Dec,Android,2,1,11,Returning_Visitor,no,0
